CATALOG_NAME,SCHEMA_NAME,CUBE_NAME,MEASURE_NAME,MEASURE_UNIQUE_NAME,MEASURE_CAPTION,MEASURE_GUID,MEASURE_AGGREGATOR,DATA_TYPE,NUMERIC_PRECISION,NUMERIC_SCALE,MEASURE_UNITS,DESCRIPTION,EXPRESSION,MEASURE_IS_VISIBLE,LEVELS_LIST,MEASURE_NAME_SQL_COLUMN_NAME,MEASURE_UNQUALIFIED_CAPTION,MEASUREGROUP_NAME,MEASURE_DISPLAY_FOLDER,DEFAULT_FORMAT_STRING
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YOYTD % __sales,[Measures].[YOYTD % __sales],YOYTD % __sales,,0,12,65535,-1,,,"DIVIDE ( [YOYTD __sales], ABS ( [PYTD __sales] ) )",True,,YOYTD % __sales,YOYTD % __sales,Model_Measures,Time intelligence\To-date growth\__sales,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PQTD __sales,[Measures].[PQTD __sales],PQTD __sales,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [QTD __sales],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, QUARTER ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",True,,PQTD __sales,PQTD __sales,Model_Measures,Time intelligence\To-date growth\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QOQTD __sales,[Measures].[QOQTD __sales],QOQTD __sales,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [QTD __sales]
VAR __ValuePreviousPeriod = [PQTD __sales]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,QOQTD __sales,QOQTD __sales,Model_Measures,Time intelligence\To-date growth\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QOQTD % __sales,[Measures].[QOQTD % __sales],QOQTD % __sales,,0,12,65535,-1,,,"DIVIDE ( [QOQTD __sales], ABS ( [PQTD __sales] ) )",True,,QOQTD % __sales,QOQTD % __sales,Model_Measures,Time intelligence\To-date growth\__sales,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PMTD __sales,[Measures].[PMTD __sales],PMTD __sales,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [MTD __sales],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, MONTH ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",True,,PMTD __sales,PMTD __sales,Model_Measures,Time intelligence\To-date growth\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MOMTD __sales,[Measures].[MOMTD __sales],MOMTD __sales,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [MTD __sales]
VAR __ValuePreviousPeriod = [PMTD __sales]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,MOMTD __sales,MOMTD __sales,Model_Measures,Time intelligence\To-date growth\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MOMTD % __sales,[Measures].[MOMTD % __sales],MOMTD % __sales,,0,12,65535,-1,,,"DIVIDE ( [MOMTD __sales], ABS ( [PMTD __sales] ) )",True,,MOMTD % __sales,MOMTD % __sales,Model_Measures,Time intelligence\To-date growth\__sales,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PYC __sales,[Measures].[PYC __sales],PYC __sales,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__sales], PARALLELPERIOD ( 'Date'[Date], -1, YEAR ) )
)",True,,PYC __sales,PYC __sales,Model_Measures,Time intelligence\Growth over full period\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YTDOPY __sales,[Measures].[YTDOPY __sales],YTDOPY __sales,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [YTD __sales]
VAR __ValuePreviousPeriod = [PYC __sales]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,YTDOPY __sales,YTDOPY __sales,Model_Measures,Time intelligence\Growth over full period\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YDTOPY % __sales,[Measures].[YDTOPY % __sales],YDTOPY % __sales,,0,12,65535,-1,,,"DIVIDE ( [YTDOPY __sales], ABS ( [PYC __sales] ) )",True,,YDTOPY % __sales,YDTOPY % __sales,Model_Measures,Time intelligence\Growth over full period\__sales,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PQC __sales,[Measures].[PQC __sales],PQC __sales,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__sales], PARALLELPERIOD ( 'Date'[Date], -1, QUARTER ) )
)",True,,PQC __sales,PQC __sales,Model_Measures,Time intelligence\Growth over full period\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QTDOPQ __sales,[Measures].[QTDOPQ __sales],QTDOPQ __sales,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [QTD __sales]
VAR __ValuePreviousPeriod = [PQC __sales]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,QTDOPQ __sales,QTDOPQ __sales,Model_Measures,Time intelligence\Growth over full period\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QDTOPQ % __sales,[Measures].[QDTOPQ % __sales],QDTOPQ % __sales,,0,12,65535,-1,,,"DIVIDE ( [QTDOPQ __sales], ABS ( [PQC __sales] ) )",True,,QDTOPQ % __sales,QDTOPQ % __sales,Model_Measures,Time intelligence\Growth over full period\__sales,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PMC __sales,[Measures].[PMC __sales],PMC __sales,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__sales], PARALLELPERIOD ( 'Date'[Date], -1, MONTH ) )
)",True,,PMC __sales,PMC __sales,Model_Measures,Time intelligence\Growth over full period\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MTDOPM __sales,[Measures].[MTDOPM __sales],MTDOPM __sales,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [MTD __sales]
VAR __ValuePreviousPeriod = [PMC __sales]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,MTDOPM __sales,MTDOPM __sales,Model_Measures,Time intelligence\Growth over full period\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MTDOPM % __sales,[Measures].[MTDOPM % __sales],MTDOPM % __sales,,0,12,65535,-1,,,"DIVIDE ( [MTDOPM __sales], ABS ( [PMC __sales] ) )",True,,MTDOPM % __sales,MTDOPM % __sales,Model_Measures,Time intelligence\Growth over full period\__sales,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MAT __sales,[Measures].[MAT __sales],MAT __sales,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [__sales],
        DATESINPERIOD ( 'Date'[Date], MAX ( 'Date'[Date] ), -1, YEAR )
    )
)",True,,MAT __sales,MAT __sales,Model_Measures,Time intelligence\Moving annual growth\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PYMAT __sales,[Measures].[PYMAT __sales],PYMAT __sales,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [MAT __sales], DATEADD ( 'Date'[Date], -1, YEAR ) )
)",True,,PYMAT __sales,PYMAT __sales,Model_Measures,Time intelligence\Moving annual growth\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MATG __sales,[Measures].[MATG __sales],MATG __sales,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [MAT __sales]
VAR __ValuePreviousPeriod = [PYMAT __sales]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,MATG __sales,MATG __sales,Model_Measures,Time intelligence\Moving annual growth\__sales,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MATG % __sales,[Measures].[MATG % __sales],MATG % __sales,,0,12,65535,-1,,,"DIVIDE ( [MATG __sales], ABS ( [PYMAT __sales] ) )",True,,MATG % __sales,MATG % __sales,Model_Measures,Time intelligence\Moving annual growth\__sales,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YTD __units_sold,[Measures].[YTD __units_sold],YTD __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__units_sold], DATESYTD ( 'Date'[Date] ) )
)",True,,YTD __units_sold,YTD __units_sold,Model_Measures,Time intelligence\To-date total\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QTD __units_sold,[Measures].[QTD __units_sold],QTD __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__units_sold], DATESQTD ( 'Date'[Date] ) )
)",True,,QTD __units_sold,QTD __units_sold,Model_Measures,Time intelligence\To-date total\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MTD __units_sold,[Measures].[MTD __units_sold],MTD __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__units_sold], DATESMTD ( 'Date'[Date] ) )
)",True,,MTD __units_sold,MTD __units_sold,Model_Measures,Time intelligence\To-date total\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PY __units_sold,[Measures].[PY __units_sold],PY __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [__units_sold],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, YEAR ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",True,,PY __units_sold,PY __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YOY __units_sold,[Measures].[YOY __units_sold],YOY __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [__units_sold]
VAR __ValuePreviousPeriod = [PY __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,YOY __units_sold,YOY __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YOY % __units_sold,[Measures].[YOY % __units_sold],YOY % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [YOY __units_sold], ABS ( [PY __units_sold] ) )",True,,YOY % __units_sold,YOY % __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PQ __units_sold,[Measures].[PQ __units_sold],PQ __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [__units_sold],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, QUARTER ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",True,,PQ __units_sold,PQ __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QOQ __units_sold,[Measures].[QOQ __units_sold],QOQ __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [__units_sold]
VAR __ValuePreviousPeriod = [PQ __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,QOQ __units_sold,QOQ __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QOQ % __units_sold,[Measures].[QOQ % __units_sold],QOQ % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [QOQ __units_sold], ABS ( [PQ __units_sold] ) )",True,,QOQ % __units_sold,QOQ % __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PM __units_sold,[Measures].[PM __units_sold],PM __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [__units_sold],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, MONTH ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",True,,PM __units_sold,PM __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MOM __units_sold,[Measures].[MOM __units_sold],MOM __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [__units_sold]
VAR __ValuePreviousPeriod = [PM __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,MOM __units_sold,MOM __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MOM % __units_sold,[Measures].[MOM % __units_sold],MOM % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [MOM __units_sold], ABS ( [PM __units_sold] ) )",True,,MOM % __units_sold,MOM % __units_sold,Model_Measures,Time intelligence\Growth\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PYTD __units_sold,[Measures].[PYTD __units_sold],PYTD __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [YTD __units_sold],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, YEAR ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",True,,PYTD __units_sold,PYTD __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YOYTD __units_sold,[Measures].[YOYTD __units_sold],YOYTD __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [YTD __units_sold]
VAR __ValuePreviousPeriod = [PYTD __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,YOYTD __units_sold,YOYTD __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YOYTD % __units_sold,[Measures].[YOYTD % __units_sold],YOYTD % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [YOYTD __units_sold], ABS ( [PYTD __units_sold] ) )",True,,YOYTD % __units_sold,YOYTD % __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PQTD __units_sold,[Measures].[PQTD __units_sold],PQTD __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [QTD __units_sold],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, QUARTER ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",True,,PQTD __units_sold,PQTD __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QOQTD __units_sold,[Measures].[QOQTD __units_sold],QOQTD __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [QTD __units_sold]
VAR __ValuePreviousPeriod = [PQTD __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,QOQTD __units_sold,QOQTD __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QOQTD % __units_sold,[Measures].[QOQTD % __units_sold],QOQTD % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [QOQTD __units_sold], ABS ( [PQTD __units_sold] ) )",True,,QOQTD % __units_sold,QOQTD % __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PMTD __units_sold,[Measures].[PMTD __units_sold],PMTD __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [MTD __units_sold],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, MONTH ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",True,,PMTD __units_sold,PMTD __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MOMTD __units_sold,[Measures].[MOMTD __units_sold],MOMTD __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [MTD __units_sold]
VAR __ValuePreviousPeriod = [PMTD __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,MOMTD __units_sold,MOMTD __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MOMTD % __units_sold,[Measures].[MOMTD % __units_sold],MOMTD % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [MOMTD __units_sold], ABS ( [PMTD __units_sold] ) )",True,,MOMTD % __units_sold,MOMTD % __units_sold,Model_Measures,Time intelligence\To-date growth\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PYC __units_sold,[Measures].[PYC __units_sold],PYC __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__units_sold], PARALLELPERIOD ( 'Date'[Date], -1, YEAR ) )
)",True,,PYC __units_sold,PYC __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YTDOPY __units_sold,[Measures].[YTDOPY __units_sold],YTDOPY __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [YTD __units_sold]
VAR __ValuePreviousPeriod = [PYC __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,YTDOPY __units_sold,YTDOPY __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,YDTOPY % __units_sold,[Measures].[YDTOPY % __units_sold],YDTOPY % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [YTDOPY __units_sold], ABS ( [PYC __units_sold] ) )",True,,YDTOPY % __units_sold,YDTOPY % __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PQC __units_sold,[Measures].[PQC __units_sold],PQC __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__units_sold], PARALLELPERIOD ( 'Date'[Date], -1, QUARTER ) )
)",True,,PQC __units_sold,PQC __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QTDOPQ __units_sold,[Measures].[QTDOPQ __units_sold],QTDOPQ __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [QTD __units_sold]
VAR __ValuePreviousPeriod = [PQC __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,QTDOPQ __units_sold,QTDOPQ __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,QDTOPQ % __units_sold,[Measures].[QDTOPQ % __units_sold],QDTOPQ % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [QTDOPQ __units_sold], ABS ( [PQC __units_sold] ) )",True,,QDTOPQ % __units_sold,QDTOPQ % __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PMC __units_sold,[Measures].[PMC __units_sold],PMC __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [__units_sold], PARALLELPERIOD ( 'Date'[Date], -1, MONTH ) )
)",True,,PMC __units_sold,PMC __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MTDOPM __units_sold,[Measures].[MTDOPM __units_sold],MTDOPM __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [MTD __units_sold]
VAR __ValuePreviousPeriod = [PMC __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,MTDOPM __units_sold,MTDOPM __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MTDOPM % __units_sold,[Measures].[MTDOPM % __units_sold],MTDOPM % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [MTDOPM __units_sold], ABS ( [PMC __units_sold] ) )",True,,MTDOPM % __units_sold,MTDOPM % __units_sold,Model_Measures,Time intelligence\Growth over full period\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MAT __units_sold,[Measures].[MAT __units_sold],MAT __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE (
        [__units_sold],
        DATESINPERIOD ( 'Date'[Date], MAX ( 'Date'[Date] ), -1, YEAR )
    )
)",True,,MAT __units_sold,MAT __units_sold,Model_Measures,Time intelligence\Moving annual growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,PYMAT __units_sold,[Measures].[PYMAT __units_sold],PYMAT __units_sold,,0,12,65535,-1,,,"IF (
    [_ShowValueForDates],
    CALCULATE ( [MAT __units_sold], DATEADD ( 'Date'[Date], -1, YEAR ) )
)",True,,PYMAT __units_sold,PYMAT __units_sold,Model_Measures,Time intelligence\Moving annual growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MATG __units_sold,[Measures].[MATG __units_sold],MATG __units_sold,,0,12,65535,-1,,,"VAR __ValueCurrentPeriod = [MAT __units_sold]
VAR __ValuePreviousPeriod = [PYMAT __units_sold]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",True,,MATG __units_sold,MATG __units_sold,Model_Measures,Time intelligence\Moving annual growth\__units_sold,"#,,#"
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,MATG % __units_sold,[Measures].[MATG % __units_sold],MATG % __units_sold,,0,12,65535,-1,,,"DIVIDE ( [MATG __units_sold], ABS ( [PYMAT __units_sold] ) )",True,,MATG % __units_sold,MATG % __units_sold,Model_Measures,Time intelligence\Moving annual growth\__units_sold,0.00%
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,__moving_average,[Measures].[__moving_average],__moving_average,,0,12,65535,-1,,,"VAR Period =
    DATESINPERIOD ( 'Date'[Date], MAX ( 'Date'[Date] ), - [Selected_Months], MONTH )
VAR TotalProfit =
    CALCULATE ( [Selected Measure], Period )
VAR Mon =
    CALCULATE ( DISTINCTCOUNT ( 'Date'[Month] ), Period )
RETURN
    DIVIDE ( TotalProfit, Mon, BLANK () )",True,,__moving_average,__moving_average,Model_Measures,Auxiliary_Measures,
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,Selected_Months,[Measures].[Selected_Months],Selected_Months,,0,12,65535,-1,,,"SELECTEDVALUE ( Selected_Months[Value], 3 )",True,,Selected_Months,Selected_Months,Model_Measures,Auxiliary_Measures,0
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,__date1,[Measures].[__date1],__date1,,0,12,65535,-1,,,"DATE ( 2013, 12, 1 )",True,,__date1,__date1,Model_Measures,Auxiliary_Measures,
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,__date2,[Measures].[__date2],__date2,,0,12,65535,-1,,,"DATE ( 2014, 9, 1 )",True,,__date2,__date2,Model_Measures,Auxiliary_Measures,
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,__moving_average_title,[Measures].[__moving_average_title],__moving_average_title,,0,12,65535,-1,,,"VAR __selected =
    SWITCH (
        TRUE (),
        SELECTEDVALUE ( Slicer_Table[__measure] ) = ""__cogs"", ""COGS"",
        SELECTEDVALUE ( Slicer_Table[__measure] ) = ""__gross_sales"", ""Gross sales"",
        SELECTEDVALUE ( Slicer_Table[__measure] ) = ""__profit"", ""Profit"",
        SELECTEDVALUE ( Slicer_Table[__measure] ) = ""__sales"", ""Sales"",
        SELECTEDVALUE ( Slicer_Table[__measure] ) = ""__units_sold"", ""Units sold""
    )
RETURN
    SELECTEDVALUE ( Selected_Months[Value] ) & "" Month Moving average for "" & __selected",True,,__moving_average_title,__moving_average_title,Model_Measures,Auxiliary_Measures,
796dc774-098d-4d6e-8e39-55b07ef33e8e,,Model,__experience_in_pbi,[Measures].[__experience_in_pbi],__experience_in_pbi,,0,12,65535,-1,,,"VAR Months =
    DATEDIFF ( DATE ( 2018, 9, 1 ), TODAY (), MONTH ) - 1
VAR Years =
    ROUNDDOWN ( Months / 12, 0 )
VAR Result =
    CONCATENATE (
        CONCATENATE ( CONCATENATE ( Years, "" Years, "" ), Months - ( Years * 12 ) ),
        "" Months""
    )
RETURN
    Result",True,,__experience_in_pbi,__experience_in_pbi,Model_Measures,Auxiliary_Measures,
